Sentence,Emotion,Tokenized_Sentence
cần gì những thứ xa hoa lộng lẫy đâu . dù chỉ 1 bông hoa nhưng đong đầy yêu thương nhắn tin đã cảm thấy đủ hạnh phúc rồi cười_mỉm,Enjoyment,"['cần', 'gì', 'thứ', 'xa', 'hoa', 'lộng lẫy', 'dù', 'chỉ', '1', 'bông', 'hoa', 'nhưng', 'đong', 'đầy', 'yêu thương', 'nhắn tin', 'cảm thấy', 'đủ', 'hạnh phúc', 'cười_mỉm']"
t gặp ngỗng chạy bỏ dép,Fear,"['t', 'gặp', 'ngỗng', 'chạy', 'bỏ', 'dép']"
"vừa ngu vừa ngông thì thế , làm trễ tàu của người ta",Disgust,"['vừa', 'ngu', 'vừa', 'ngông', 'thế', 'làm', 'trễ', 'tàu', 'người', 'ta']"
sao nó trèo lên được hay vậy,Surprise,"['sao', 'nó', 'trèo', 'lên', 'được', 'hay']"
"khuôn mặt ngây thơ vô số tội , trái tim nhỏ bé của tao sao chịu được",Enjoyment,"['khuôn mặt', 'ngây thơ', 'vô số', 'tội', 'trái tim', 'nhỏ bé', 'tao', 'sao', 'chịu', 'được']"
cuộc sống mà đành chịu thôi buồn,Sadness,"['cuộc sống', 'đành', 'chịu', 'buồn']"
"cấp 3 , đáng tiếc nhất trong thời học sinh",Sadness,"['cấp', '3', 'đáng', 'tiếc', 'nhất', 'thời', 'học sinh']"
"per mình đang nói phần lớn thôi , chứ tất nhiên cũng có ngoại lệ mà",Other,"['mình', 'nói', 'phần lớn', 'tất nhiên', 'cũng', 'ngoại lệ']"
"thích chị này nhất phim í , bé bé xinh xinh lại diễn rất đạt dễ_thương . hy vọng mai sau sẽ có bước tiến lớn và thành công hơn nữa 3",Enjoyment,"['thích', 'chị', 'nhất', 'phim í', 'bé', 'bé', 'xinh xinh', 'diễn', 'đạt', 'dễ_thương', 'hy vọng', 'mai sau', 'bước tiến', 'lớn', 'thành công', 'hơn nữa', '3']"
dạo này xem video của per chán ấy không như xưa tại giờ toàn quảng cáo ấy ý kiến cá nhân trầm_ngâm,Disgust,"['dạo', 'xem', 'video', 'chán', 'không', 'xưa', 'tại', 'giờ', 'toàn', 'quảng cáo', 'ý kiến', 'cá nhân', 'trầm_ngâm']"
t thấy chả có gì thú vị .,Other,"['t', 'thấy', 'chả', 'gì', 'thú vị']"
vậy mà củng chẳng hút được khách !,Surprise,"['củng chẳng', 'hút', 'được', 'khách', '!']"
khi nào lên chùa ba vàng giải được vong thì kết hôn cười,Enjoyment,"['nào', 'lên', 'chùa', 'ba', 'vàng', 'giải', 'được', 'vong', 'kết hôn', 'cười']"
thuở thiếu thời ai chẳn có phút bốc đồng . nên cho nó một trận để răng đe . cười_lăn_lộn_trên_sàn,Disgust,"['thuở', 'thiếu', 'thời', 'ai', 'chẳn', 'phút', 'bốc', 'đồng', 'nó', 'trận', 'để', 'răng đe', 'cười_lăn_lộn_trên_sàn']"
chắc phải 6 năm chưa nấu kiểu này rồi trước nấu hôm đầu cơm dẻo ai cũng khen ngon,Enjoyment,"['chắc', 'phải', '6', 'năm', 'chưa', 'nấu', 'kiểu', 'trước', 'nấu', 'hôm', 'đầu', 'cơm dẻo', 'ai', 'cũng', 'khen', 'ngon']"
cận cảnh cái bụng nước lèo của bos cười xài hao vãi,Disgust,"['cận', 'cảnh', 'cái', 'bụng', 'nước', 'lèo', 'bos', 'cười', 'xài hao', 'vãi']"
bản chất tham lam của con người thể hiện ngay từ những việc nhỏ .,Other,"['bản chất', 'tham lam', 'con người', 'thể hiện', 'ngay', 'từ', 'việc', 'nhỏ']"
em đi bộ chết mẹ đây này,Sadness,"['em', 'bộ', 'chết', 'mẹ']"
"thật tốt vì chú chó ấy đã tìm được người yêu thương nó , kiên trì để nó tin tưởng thật sự :",Enjoyment,"['tốt', 'chú', 'chó', 'tìm', 'được', 'người', 'yêu thương', 'nó', 'kiên trì', 'để', 'nó', 'tin tưởng', 'thật sự']"
"phim này xem nam chính thôi . nữ chính diễn chán vãi lúa lắm lúc tụt hứng lắm . giận không ra giận , vui không ra vui .",Disgust,"['phim', 'xem', 'nam', 'chính', 'nữ', 'chính', 'diễn chán', 'vãi', 'lúa', 'lắm', 'lúc', 'tụt hứng', 'lắm', 'giận', 'không', 'giận', 'vui', 'không', 'vui']"
nhìn mặt nó khó ưa thật chứ,Disgust,"['nhìn', 'mặt', 'nó', 'khó', 'ưa']"
lần sau thì mình sẽ như thế để đỡ phải cãi nhau nhiều ah cười,Other,"['lần', 'sau', 'mình', 'như thế', 'để', 'đỡ', 'phải', 'cãi', 'nhau', 'nhiều', 'ah', 'cười']"
giờ lên phường người ta có phát chú rể không nhỉ các bạn ?,Other,"['giờ', 'lên', 'phường', 'người ta', 'phát', 'chú rể', 'không', 'bạn', '?']"
một cái ngu thật sứng đáng,Disgust,"['cái', 'ngu', 'sứng', 'đáng']"
năm nay tao không còn cảm thấy cô đơn và mỏi chân nữa . vì tao được ngồi mát và ăn ké socola of bọn có người yêu cười_nhe_răng cười_chảy_nước_mắt . mun hôn,Enjoyment,"['năm', 'nay', 'tao', 'không', 'còn', 'cảm thấy', 'cô đơn', 'mỏi', 'chân', 'tao', 'được', 'ngồi', 'mát', 'ăn ké', 'socola', 'of bọn', 'người yêu', 'cười_nhe_răng', 'cười_chảy_nước_mắt', 'mun hôn']"
hãy dùng một đời để minh chứng nhé ! tim say_mê,Other,"['hãy', 'dùng', 'đời', 'để', 'minh chứng', '!', 'tim', 'say_mê']"
con mụ đen sai còn già mồm .,Disgust,"['con', 'mụ', 'đen', 'sai', 'còn', 'già', 'mồm']"
chỉ cần yên bình như thế này thôi . tim tim tim,Enjoyment,"['chỉ', 'cần', 'yên bình', 'thế này', 'tim', 'tim', 'tim']"
năm nay được nhận hoa và được ngồi nhìn người ta hạnh phúc,Sadness,"['năm', 'nay', 'được', 'nhận', 'hoa', 'được', 'ngồi', 'nhìn', 'người', 'ta', 'hạnh phúc']"
chỉ sợ lúc nó dí,Fear,"['chỉ', 'sợ', 'lúc', 'nó', 'dí']"
hên là chay ra kip,Enjoyment,"['hên', 'chay', 'kip']"
im,Anger,['im']
tao cũng có 1 người bà như trong video nhưng bà ấy qua đời rồi buồn,Sadness,"['tao', 'cũng', '1', 'người', 'bà', 'video', 'nhưng', 'bà', 'qua đời', 'buồn']"
"5 tr là tiền bà yến cúng vong cho công an phường quang trung để giải oan gia trái chủ của bà tiền kiếp thôi , chứ phạt g đâu , xếp lớn của bà và xếp lớn của công an phường là 1 , ai lại đi đá gà nhà .",Disgust,"['5', 'tr', 'tiền', 'bà', 'yến', 'cúng vong', 'công an', 'phường', 'quang trung', 'để', 'giải', 'oan gia', 'trái chủ', 'bà', 'tiền', 'kiếp', 'phạt', 'g', 'xếp', 'lớn', 'bà', 'xếp', 'lớn', 'công an', 'phường', '1', 'ai lại', 'đá', 'gà', 'nhà']"
kinh dị v,Fear,"['kinh dị', 'v']"
thật may em đã gặp được người tài xế tốt,Enjoyment,"['may', 'em', 'gặp', 'được', 'người', 'tài xế', 'tốt']"
bắn không trượt phát nào luôn à,Surprise,"['bắn', 'không', 'trượt', 'phát', 'nào']"
tại sao mày nằm viện mà vẫn xinh thế ?,Surprise,"['tại sao', 'mày', 'nằm', 'viện', 'vẫn', 'xinh thế', '?']"
đẹp trai mà bị đá à,Surprise,"['đẹp trai', 'đá']"
cho con được thay ông bán vé đi trầm_ngâm,Sadness,"['con', 'được', 'thay', 'ông', 'bán', 'vé', 'trầm_ngâm']"
lớp xuất hiện thứ âm binh,Disgust,"['lớp', 'xuất hiện', 'thứ', 'âm binh']"
đọc bình luận cười ẻ,Enjoyment,"['đọc', 'bình luận', 'cười', 'ẻ']"
per cách này coi bộ hay nha cười_chảy_nước_mắt,Enjoyment,"['cách', 'coi bộ', 'hay', 'nha', 'cười_chảy_nước_mắt']"
"mặt đúng kiểu , em hiểu cảm giác phê của anh không không",Enjoyment,"['mặt', 'đúng', 'kiểu', 'em', 'hiểu', 'cảm giác', 'phê', 'anh', 'không', 'không']"
per thanh niên suốt ngày hát karaoke max volum,Disgust,"['thanh niên', 'suốt', 'ngày', 'hát', 'karaoke', 'max', 'volum']"
lỡ câu chuyện là thật thì sao . chưa gì lên chửi người ta là rẻ rách,Disgust,"['lỡ', 'câu chuyện', 'sao', 'chưa', 'gì', 'lên', 'chửi', 'người', 'ta', 'rẻ', 'rách']"
bố mày ngứa mắt lắm rồi đấy,Anger,"['bố', 'mày', 'ngứa mắt', 'lắm']"
thề địt mẹ ngay đoạn hay cái lên nhạc cast muốn đập điện thoại vãi cười,Anger,"['thề', 'địt', 'mẹ', 'ngay', 'đoạn', 'hay', 'cái', 'lên', 'nhạc', 'cast', 'muốn', 'đập', 'điện thoại', 'vãi', 'cười']"
cả đám súc vật này,Anger,"['cả', 'đám', 'súc vật']"
bố mấy thằng bệnh,Disgust,"['bố', 'mấy', 'thằng', 'bệnh']"
thật khó để có cả 2 khi chúng ta còn trẻ cười,Sadness,"['khó', 'để', 'cả', '2', 'chúng ta', 'còn', 'trẻ', 'cười']"
nếu cảm thấy không làm được thì nghỉ làm đi . đã xin đi làm thuê thì phải chấp nhận thôi . kêu than cái gì,Disgust,"['nếu', 'cảm thấy', 'không', 'làm', 'được', 'nghỉ', 'làm', 'xin', 'làm thuê', 'phải', 'chấp nhận', 'kêu', 'than', 'cái', 'gì']"
may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,Enjoyment,"['may', 'mình', 'làm', '10', 'năm', 'trước', 'chắc', 'phát khổ', 'bố mẹ', 'mấy', 'tin', 'con', 'nhà', 'người', 'ta', 'như thế nào']"
còn em trai cưng của tao sang nhà người thân quen của gia đình chowi thế là bị nhà họ nhốt lại hẳn 10 ngày liền . dlm nhốt lại để em trai tao bắt chuột cho nhà họ mới hãm lồn,Disgust,"['còn', 'em trai', 'cưng', 'tao', 'sang', 'nhà', 'người thân quen', 'gia đình', 'chowi', 'thế là', 'nhà', 'họ', 'nhốt', 'hẳn', '10', 'ngày', 'liền', 'dlm', 'nhốt', 'để', 'em trai', 'tao', 'bắt', 'chuột', 'nhà', 'họ', 'mới', 'hãm', 'lồn']"
mấy thằng này người ta gọi là mấy thằng nhà quê . năm nào rồi còn túm 5 tụm 3 trêu gái,Disgust,"['mấy', 'thằng', 'người', 'ta', 'gọi là', 'mấy', 'thằng', 'nhà quê', 'năm', 'nào', 'còn', 'túm', '5', 'tụm', '3', 'trêu', 'gái']"
cô giáo có tâm vời nghề ghêe,Enjoyment,"['cô giáo', 'tâm vời', 'nghề', 'ghêe']"
tiếc quá đẹp trai mờ không có chim,Sadness,"['tiếc', 'đẹp trai', 'mờ', 'không', 'chim']"
crush ở nhà chơi gane rồi haha,Enjoyment,"['crush', 'nhà', 'chơi', 'gane', 'haha']"
nhìn st đồng cảm khủng khiếp .,Sadness,"['nhìn', 'st', 'đồng cảm', 'khủng khiếp']"
cài lò xô huyền thoại,Enjoyment,"['cài', 'lò xô', 'huyền thoại']"
quên đào tạo đạo đức thôi mà báo làm căng vãi cười_chảy_nước_mắt,Disgust,"['quên', 'đào tạo', 'đạo đức', 'báo', 'làm', 'căng', 'vãi', 'cười_chảy_nước_mắt']"
đi bơi nên não bị úng nước à mấy thằng mặt lồn suy đồi đạo đức,Disgust,"['bơi', 'não', 'úng', 'nước', 'mấy', 'thằng', 'mặt', 'lồn', 'suy đồi', 'đạo đức']"
"cố gắng lên mọi lỗ lực và công lao của em sẽ được đền đáp một cách thật là sứng đáng , cố gắng lên em nhé tán_thành",Enjoyment,"['cố gắng', 'lên', 'mọi', 'lỗ lực', 'công lao', 'em', 'được', 'đền đáp', 'một cách', 'sứng đáng', 'cố gắng', 'lên', 'em', 'tán_thành']"
hồi nhỏ cứ đi qua chỗ nào mà nhìn từ xa thấy bóng dáng mấy con đuỹ này là chuẩn bị tinh thần chạy chứ nó dí sấp mặt luôn dù mình đéo làm gì nó hết cười_chảy_nước_mắt vừa dí vừa ngoác mỏ hét sợ vãi ra,Fear,"['hồi', 'nhỏ', 'cứ', 'qua', 'chỗ', 'nào', 'nhìn', 'từ', 'xa', 'thấy', 'bóng dáng', 'mấy', 'con', 'đuỹ', 'chuẩn bị', 'tinh thần', 'chạy', 'nó', 'dí', 'sấp', 'mặt', 'dù', 'mình', 'đéo', 'làm', 'gì', 'nó', 'hết', 'cười_chảy_nước_mắt', 'vừa', 'dí', 'vừa', 'ngoác', 'mỏ', 'hét', 'sợ', 'vãi']"
trốn cũng đéo tha,Anger,"['trốn', 'cũng', 'đéo', 'tha']"
"con gấu trúc , cho nó ăn trúc đi cười tướng ngồi nhìn cưng vãi",Enjoyment,"['con', 'gấu trúc', 'nó', 'ăn trúc', 'cười tướng', 'ngồi', 'nhìn', 'cưng', 'vãi']"
rồi lại im thôi . 20 k hay 5 tr thì cũng vậy,Sadness,"['im', '20', 'k', 'hay', '5', 'tr', 'cũng']"
"cái lò huyền thoại nè per , lúc mình ở chung đó",Enjoyment,"['cái', 'lò', 'huyền thoại', 'lúc', 'mình', 'chung']"
hi vọng trưa nay lúc ăn cơm vtv24 sẽ không đưa tin về bạn này ạ,Fear,"['hi vọng', 'trưa', 'nay', 'lúc', 'ăn', 'cơm', 'vtv24', 'không', 'đưa', 'tin', 'về', 'bạn']"
tí nữa vợ nó vắt chân lên cổ bò thì hú hồn,Fear,"['tí', 'vợ', 'nó', 'vắt', 'chân', 'lên', 'cổ bò', 'hú hồn']"
tuyệt vời,Enjoyment,['tuyệt vời']
trẻ con bao giờ ga lăng sớm thế nhỉ ? ! hồi mình bằng bọn này đuổi đánh nhau hỡi chết cười,Surprise,"['trẻ con', 'bao giờ', 'ga', 'lăng sớm', 'thế', '?', '!', 'hồi', 'mình', 'bằng', 'bọn', 'đuổi', 'đánh', 'nhau', 'hỡi', 'chết', 'cười']"
tính đi chạy xe mà mưa cho nên ta ở nhà cười,Other,"['tính', 'chạy xe', 'mưa', 'cho nên', 'ta', 'nhà', 'cười']"
nhìn nó cưng quá,Enjoyment,"['nhìn', 'nó', 'cưng']"
chủ tịch giả làm nhện và cái kết . đừng bao giờ xem thường người khác .,Disgust,"['chủ tịch', 'giả', 'làm', 'nhện', 'cái', 'kết', 'đừng', 'bao giờ', 'xem thường', 'người', 'khác']"
"này thì cắt đức quan hệ , toàn thể hiện , dume nó",Disgust,"['cắt đức', 'quan hệ', 'toàn', 'thể hiện', 'dume', 'nó']"
con gái bây giờ chẳng nhờ được cái đéo gì nhờ có phát mà đập mẹ luôn cái bình,Disgust,"['con', 'gái', 'bây giờ', 'chẳng', 'nhờ', 'được', 'cái', 'đéo', 'gì', 'nhờ', 'phát', 'đập', 'mẹ', 'cái', 'bình']"
hạnh phúc to nè,Enjoyment,"['hạnh phúc', 'to']"
độ thâm của bác phải gọi là bố của tàu,Disgust,"['độ', 'thâm', 'bác', 'phải', 'gọi', 'bố', 'tàu']"
ông thần nhây vãi đái cười_chảy_nước_mắt,Enjoyment,"['ông', 'thần nhây', 'vãi', 'đái cười_chảy_nước_mắt']"
tóm lại vẩn ế à,Surprise,"['tóm lại', 'vẩn', 'ế']"
chả vị nước mắt à trầm_ngâm,Sadness,"['chả', 'vị', 'nước mắt', 'trầm_ngâm']"
con lợn kia sao đập vào đầu vợ bé của tao cười,Anger,"['con', 'lợn', 'sao', 'đập', 'vào', 'đầu', 'vợ', 'bé', 'tao', 'cười']"
tôi rất mong sử phạt giao thông cũng mạnh tay như thế nào thì tốt,Other,"['tôi', 'mong', 'sử phạt', 'giao thông', 'cũng', 'mạnh tay', 'như thế nào', 'tốt']"
cứ sợ rớt điện thoại cười sợ nhất là lỡ khúc nào khó là té không thể tả nổi,Fear,"['cứ', 'sợ', 'rớt', 'điện thoại', 'cười sợ', 'nhất', 'lỡ khúc', 'nào', 'khó', 'té', 'không thể', 'tả', 'nổi']"
hình như anh nay đóng phim ngây ngô thì fải . phim đó hay lắm các bạn nên xem,Enjoyment,"['hình như', 'anh', 'nay', 'đóng', 'phim', 'ngây ngô', 'fải', 'phim', 'hay', 'lắm', 'bạn', 'xem']"
haha coi cái mặt con nhỏ thấy thương,Enjoyment,"['haha', 'coi', 'cái', 'mặt', 'con nhỏ', 'thấy', 'thương']"
"per khiếp nhớ ngày xưa quá anh em ơi , đi làm cười từ sáng tới tối luôn thở_dài",Enjoyment,"['khiếp', 'nhớ', 'ngày xưa', 'anh em', 'ơi', 'làm', 'cười', 'từ', 'sáng', 'tới', 'tối', 'thở_dài']"
per tự nhiên tao cảm thấy bị nhột nhột trong người mày ạ,Other,"['tự nhiên', 'tao', 'cảm thấy', 'nhột nhột', 'người', 'mày']"
"tỉ năm mới thấy cười một lần người gì đâu mà khó cười đến thế nghi_ngờ chả bù cho mình , lúc đéo nào cũng cười , cuộc sống tràn ngập niềm vui 3",Enjoyment,"['tỉ', 'năm', 'mới', 'thấy', 'cười', 'lần', 'người', 'gì', 'khó', 'cười', 'thế', 'nghi_ngờ', 'chả', 'bù', 'mình', 'lúc', 'đéo', 'nào', 'cũng', 'cười', 'cuộc sống', 'tràn ngập', 'niềm', 'vui', '3']"
không phải crush đùa nhưng mà nhìn ổng cười mỉm nhìn cute vãi chán vô_cảm cười_toe_toét,Enjoyment,"['không', 'phải', 'crush đùa', 'nhưng mà', 'nhìn', 'ổng', 'cười', 'mỉm', 'nhìn', 'cute vãi', 'chán', 'vô_cảm', 'cười_toe_toét']"
per anh tặng vợ cái bát nha kaka,Enjoyment,"['anh', 'tặng', 'vợ', 'cái', 'bát nha', 'kaka']"
"tiêu đề bộ phim cứ ngỡ là thể loại hài , nhưng nếu xem hết thì các bạn sẽ rút ra rất nhiều điều và cái hay trong phim này",Enjoyment,"['tiêu đề', 'bộ', 'phim', 'cứ', 'ngỡ', 'thể loại', 'hài', 'nhưng', 'nếu', 'xem', 'hết', 'bạn', 'rút', 'nhiều', 'điều', 'cái', 'hay', 'phim']"
như cười_lớn,Anger,['cười_lớn']
bất ngờ chưa cười,Surprise,"['bất ngờ', 'chưa', 'cười']"
"trời mới bắt đầu mưa , đéo lo thu thóc đi đứng đó quay ngang quay dọc",Anger,"['trời', 'mới', 'bắt đầu', 'mưa', 'đéo', 'lo', 'thu', 'thóc', 'đi đứng', 'quay', 'ngang', 'quay', 'dọc']"
"ay , đau thế , thằng chó !",Anger,"['ay', 'đau thế', 'thằng', 'chó', '!']"
"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",Sadness,"['ai', 'nhìn', 'thấy', 'hình như', 'người', 'đàn ông', 'đau khổ', 'không', '?', 'mình', 'nhận', 'thấy', 'hình như', 'ông', 'đau khổ', 'không thể', 'or', 'không', 'muốn', 'nói']"
"địt_mẹ cho tù mọt gông đi , cái thứ không não",Anger,"['địt_mẹ', 'tù mọt', 'gông', 'cái', 'thứ', 'không', 'não']"
con tao mà bị như này . cả nhà bon kia không quỳ mà xin thì xác con mẹ định luôn,Anger,"['con', 'tao', 'cả', 'nhà', 'bon kia', 'không', 'quỳ', 'xin', 'xác', 'con', 'mẹ', 'định']"
a per . nhìn những hình ảnh này . sao em nhớ về anh quá . 15 năm ròng rã . giờ anh lưu lạc nơi đâu . khóc_nức_nở,Sadness,"['a', 'nhìn', 'hình ảnh', 'sao', 'em', 'nhớ', 'về', 'anh', '15', 'năm', 'ròng rã', 'giờ', 'anh', 'lưu lạc', 'nơi', 'khóc_nức_nở']"
"kiến phải loại kiến lửa , kiến vàng , còn loại kiến lấy cứt trâu làm tổ này thì đốt gì hả ông zời cười",Disgust,"['kiến', 'phải', 'loại', 'kiến lửa', 'kiến', 'vàng', 'còn', 'loại', 'kiến', 'lấy', 'cứt', 'trâu', 'làm', 'tổ', 'đốt', 'gì', 'ông', 'zời', 'cười']"
per có nên áp dụng với anh hàng xóm không nhể cười_toe_toét,Enjoyment,"['áp dụng', 'anh', 'hàng xóm', 'không', 'nhể', 'cười_toe_toét']"
đáng yêuc quá,Enjoyment,"['đáng', 'yêuc']"
ok mà cần gì cứ cắt chất lượng lại thôi vẫn bán giá vậy,Other,"['ok', 'cần', 'gì', 'cứ', 'cắt', 'chất lượng', 'vẫn', 'bán', 'giá']"
làm như chỉ có chúng mày biết yêu nhau ý .,Disgust,"['làm', 'chỉ', 'chúng mày', 'biết', 'yêu', 'nhau ý']"
