Sentence,Emotion,Tokenized_Sentence
"5 tr là tiền bà yến cúng vong cho công an phường quang trung để giải oan gia trái chủ của bà tiền kiếp thôi , chứ phạt g đâu , xếp lớn của bà và xếp lớn của công an phường là 1 , ai lại đi đá gà nhà .",Disgust,"['5', 'tr', 'tiền', 'bà', 'yến', 'cúng vong', 'công an', 'phường', 'quang trung', 'để', 'giải', 'oan gia', 'trái chủ', 'bà', 'tiền', 'kiếp', 'chứ', 'phạt', 'g', 'đâu', 'xếp', 'lớn', 'bà', 'xếp', 'lớn', 'công an', 'phường', '1', 'ai lại', 'đá', 'gà', 'nhà']"
mink chỉ lo là nhà nước không đủ gạo nuôi mấy anh,Sadness,"['mink', 'chỉ', 'lo', 'nhà nước', 'không', 'đủ', 'gạo', 'nuôi', 'mấy', 'anh']"
tại ăn nhanh quá nên mất hứng ăn cười_chảy_nước_mắt,Other,"['tại', 'ăn', 'nhanh', 'mất hứng', 'ăn', 'cười_chảy_nước_mắt']"
thằng học sinh làm khổ bome mày rồi,Disgust,"['thằng', 'học sinh', 'làm', 'khổ', 'bome', 'mày']"
mai đấu giá thử cai lap cua mình chứa toàn tài liệu tiếng nhật cười_chảy_nước_mắt,Enjoyment,"['mai', 'đấu giá', 'thử', 'cai', 'lap', 'cua', 'mình', 'chứa', 'toàn', 'tài liệu', 'tiếng', 'nhật', 'cười_chảy_nước_mắt']"
một người quên thì ok đằng này 23 người quên ấy thế lãnh lương có quên không,Anger,"['người', 'quên', 'ok đằng', '23', 'người', 'quên', 'ấy', 'thế', 'lãnh lương', 'quên', 'không']"
per không biết còn nhớ tên tao không nữa vô_cảm,Sadness,"['per', 'không', 'biết', 'còn', 'nhớ', 'tên', 'tao', 'không', 'vô_cảm']"
per la liếm cả ở trong này hả cười,Surprise,"['per', 'la liếm', 'cả', 'hả', 'cười']"
cái thứ súc vật,Disgust,"['cái', 'thứ', 'súc vật']"
chàng trai vàng trong làng bấm biển cười,Enjoyment,"['chàng', 'trai', 'vàng', 'làng', 'bấm', 'biển', 'cười']"
"tội mày quá , lần sau mày bình tĩnh hơn nhé",Sadness,"['tội', 'mày', 'lần', 'sau', 'mày', 'bình tĩnh', 'hơn', 'nhé']"
và đéo tin được đứa nào,Disgust,"['đéo', 'tin', 'đứa', 'nào']"
cảm giác thanh thản vãi,Enjoyment,"['cảm giác', 'thanh thản', 'vãi']"
ôi vãi mình lên fan cứng rồi cơ thương,Enjoyment,"['ôi', 'vãi', 'mình', 'lên', 'fan', 'cứng', 'cơ thương']"
"ê tao cũng hay giữ mấy cái linh tinh lại như vậy để vài năm sau mở ra xem lại có cảm giác hoài niệm , mà mẹ tao bắt tao vứt hết rồi buồn_bã",Sadness,"['ê', 'tao', 'cũng', 'hay', 'giữ', 'mấy', 'cái', 'linh tinh lại', 'như vậy', 'để', 'vài', 'năm', 'sau', 'mở', 'xem lại', 'cảm giác', 'hoài niệm', 'mẹ', 'tao', 'bắt', 'tao', 'vứt', 'hết', 'buồn_bã']"
cắt tóc rồi mặt như con heo,Disgust,"['cắt', 'tóc', 'mặt', 'con', 'heo']"
thấy xấu hổ thay cho thớt . không hiểu gì về ô tô hay không được trải nghiệm nhiều thì nên lom dom nghe ngóng,Disgust,"['thấy', 'xấu hổ', 'thay', 'thớt', 'không', 'hiểu', 'gì', 'về', 'ô tô', 'hay', 'không', 'trải nghiệm', 'nhiều', 'lom dom', 'nghe ngóng']"
má hồi xưa về ngoại chơi đi đường bị nguyên đàn yêu nghiệt này dí chạy té đái giờ vẫn sợ bọn nó sợ_hãi,Fear,"['má', 'hồi', 'xưa', 'về', 'ngoại chơi', 'đường', 'nguyên đàn', 'yêu nghiệt', 'dí', 'chạy', 'té', 'đái giờ', 'vẫn', 'sợ', 'bọn', 'nó', 'sợ_hãi']"
nếu ai cũng nộp tiền để đền bù thiệt hại thì ai cũng phạm pháp vì nếu không bị phát hiện thì nuốt được cả đống tiền nhỡ bị phạt thì nộp đúng tiền đã tham ô trên giấy giờ thì phủi hết tội danh luôn sao,Anger,"['nếu', 'ai', 'cũng', 'nộp', 'tiền', 'để', 'đền bù', 'thiệt hại', 'ai', 'cũng', 'phạm pháp', 'nếu', 'không', 'phát hiện', 'nuốt', 'cả', 'đống', 'tiền', 'nhỡ', 'phạt', 'nộp', 'đúng', 'tiền', 'tham ô', 'trên', 'giấy', 'giờ', 'phủi', 'hết', 'tội danh', 'luôn', 'sao']"
loại gái già mất dạy chách sao không dạy được con cháu .,Disgust,"['loại', 'gái', 'già', 'mất', 'dạy', 'chách', 'sao', 'không', 'dạy', 'con cháu']"
"nhớ hồi euro 2012 rực sáng trong màu áo tuyển ý , ghi mấy bàn mà bàn nào cũng thấy phê .",Enjoyment,"['nhớ', 'hồi', 'euro', '2012', 'rực', 'sáng', 'màu', 'áo', 'tuyển ý', 'ghi', 'mấy', 'bàn', 'bàn', 'nào', 'cũng', 'thấy', 'phê']"
đúng thâm,Surprise,"['đúng', 'thâm']"
cười_lăn_lộn_trên_sàn lau mặt bằng quần chíp của vợ à ?,Enjoyment,"['cười_lăn_lộn_trên_sàn', 'lau', 'mặt bằng', 'quần chíp', 'vợ', 'à', '?']"
per má có điểm cho sướng vãi,Enjoyment,"['per', 'má', 'điểm', 'sướng', 'vãi']"
mình sống ảo quen rồi nên đắp mặt nạ cũng đắp bằng ap luôn cười,Enjoyment,"['mình', 'sống', 'ảo quen', 'đắp', 'mặt nạ', 'cũng', 'đắp', 'bằng', 'ap', 'luôn', 'cười']"
trời ơi càng ngày ổ càng giống con đuông dừa vô_cảm,Disgust,"['trời', 'ơi', 'càng', 'ngày', 'ổ', 'càng', 'giống', 'con', 'đuông', 'dừa', 'vô_cảm']"
em định buông bỏ tình đôi mình thì chị lại cho em hy vọng đồ gái xinh tồi tệ,Anger,"['em', 'định', 'buông', 'bỏ tình', 'đôi', 'mình', 'chị', 'em', 'hy vọng', 'đồ', 'gái', 'xinh tồi', 'tệ']"
tạm biệt ánh sáng của đời tao,Sadness,"['tạm biệt', 'ánh sáng', 'đời', 'tao']"
"có lần ba tao mua bánh kem sinh nhật cho tao , lúc đấy tao 13 t nhưng khi ba tao mua về thì lại là 15 t không_nói",Sadness,"['lần', 'ba', 'tao', 'mua', 'bánh', 'kem', 'sinh nhật', 'tao', 'lúc', 'đấy', 'tao', '13', 't', 'nhưng', 'ba', 'tao', 'mua', 'về', '15', 't', 'không_nói']"
sự thật thì cố suy nghĩ vui vẻ hạnh phúc mà trong túi không có tiền chỉ sợ đất cũng không có mà ăn,Sadness,"['sự thật', 'cố', 'suy nghĩ', 'vui vẻ', 'hạnh phúc', 'túi', 'không', 'tiền', 'chỉ', 'sợ', 'đất', 'cũng', 'không', 'ăn']"
chia buồn cùng nước pháp,Sadness,"['chia', 'buồn', 'cùng', 'nước', 'pháp']"
áp lực chứ đùa,Fear,"['áp lực', 'chứ', 'đùa']"
học rmit thì chắc chắn là gia phả nhà nó giàu vcd rồi . thế thì chọn thằng có tiền học bổng chứ còn gì nữa,Other,"['học', 'rmit', 'chắc chắn', 'gia phả', 'nhà', 'nó', 'giàu', 'vcd', 'thế', 'chọn', 'thằng', 'tiền', 'học bổng', 'chứ', 'còn', 'gì']"
làm như chỉ có chúng mày biết yêu nhau ý .,Disgust,"['làm', 'chỉ', 'chúng mày', 'biết', 'yêu', 'nhau ý']"
những người thả phẫn nộ xứng đáng là thiên thần . dăm ba cái yêu đương vớ vẩn . ahuhuhu,Sadness,"['người', 'thả', 'phẫn nộ', 'xứng đáng', 'thiên thần', 'dăm ba', 'cái', 'yêu', 'đương vớ', 'vẩn', 'ahuhuhu']"
tao của ngày này năm trước đang ước đừng lấy quỳ tím đem ra thử nghiệm . buồn,Sadness,"['tao', 'ngày', 'năm', 'trước', 'ước', 'đừng', 'lấy', 'quỳ', 'tím', 'đem', 'thử nghiệm', 'buồn']"
bài viết dùng tít giật gân không phù hợp với nội dung và rất không nhân văn với cậu bé em xứng đáng được ca ngợi và cần lọc bỏ bất kỳ chi tiết nào của bài tin khi đả động đến những sự cố đáng tiếc của em,Anger,"['bài', 'viết', 'dùng', 'tít', 'giật gân', 'không', 'phù hợp', 'nội dung', 'không', 'nhân văn', 'cậu', 'bé', 'em', 'xứng đáng', 'ca ngợi', 'cần', 'lọc', 'bỏ', 'bất kỳ', 'chi tiết', 'nào', 'bài', 'tin', 'đả động', 'sự cố', 'đáng', 'tiếc', 'em']"
óc chó còn cố tiếc kéo ôtô lại mới hài chứ . sao nó không ngồi trong xe cho chết mẹ nó đi,Disgust,"['óc', 'chó', 'còn', 'cố', 'tiếc', 'kéo', 'ôtô', 'mới', 'hài', 'chứ', 'sao', 'nó', 'không', 'ngồi', 'xe', 'chết', 'mẹ', 'nó']"
cũng như đàn ông gục ngã trước cô gái nhiều sắc ! đặc biệt là 50 sắc thái cười_chảy_nước_mắt,Enjoyment,"['cũng', 'đàn ông', 'gục', 'ngã', 'trước', 'cô', 'gái', 'nhiều', 'sắc', '!', 'đặc biệt', '50', 'sắc thái', 'cười_chảy_nước_mắt']"
tao coi xong tao khóc .,Sadness,"['tao', 'coi', 'xong', 'tao', 'khóc']"
tại ông bố bảo thủ hết,Other,"['tại', 'ông', 'bố', 'bảo thủ', 'hết']"
"xem đi xem lại không chán , best của best khóc_nức_nở",Enjoyment,"['xem', 'xem lại', 'không', 'chán', 'best', 'best', 'khóc_nức_nở']"
hóng mãi cuối cùng bị cho leo cây chán,Disgust,"['hóng', 'mãi', 'cuối cùng', 'leo', 'cây', 'chán']"
có 5 tr thôi à,Other,"['5', 'tr', 'à']"
ủa mà ý là thuế mới này tính ntn vậy ấy mọi_người em không bán hàng nhưng bố mẹ em ở nhà có mà về quê thấy trên bàn ăn bố nhậu bố bảo thuế gì mà 10 bát phở 25 k thuế 25 k là gì ấy nghe hoang mang quáai hiểu giải thích cho em với,Other,"['ủa', 'ý', 'thuế', 'mới', 'tính', 'ntn', 'ấy', 'mọi_người', 'em', 'không', 'bán', 'hàng', 'nhưng', 'bố mẹ', 'em', 'nhà', 'về', 'quê', 'thấy', 'trên', 'bàn', 'ăn bố', 'nhậu', 'bố', 'bảo', 'thuế', 'gì', '10', 'bát', 'phở', '25', 'k', 'thuế', '25', 'k', 'gì', 'ấy', 'nghe', 'hoang mang', 'quáai', 'hiểu', 'giải thích', 'em']"
thông minh hơi muộn nhưng vẫn kịp thông minh !,Enjoyment,"['thông minh', 'hơi', 'muộn', 'nhưng', 'vẫn', 'kịp', 'thông minh', '!']"
ơ thế chưa ai dẫn ngài trump đi ăn bún đậu mắm tôm hả ?,Other,"['ơ thế', 'chưa', 'ai', 'dẫn', 'ngài', 'trump', 'ăn', 'bún đậu', 'mắm tôm', 'hả', '?']"
ai đó hãy tát trà sữa vào mặt tao đi khóc_nức_nở,Sadness,"['ai', 'hãy', 'tát', 'trà', 'sữa', 'vào', 'mặt', 'tao', 'khóc_nức_nở']"
ta nói áp lực mặt_nước_mắt_rưng_rưng,Fear,"['ta', 'nói', 'áp lực', 'mặt_nước_mắt_rưng_rưng']"
phải bồi thường thiệt hại bị trầy xước thân tàu . tiền sơn lại mấy toa tàu chắc cũng bộn .,Other,"['phải', 'bồi thường', 'thiệt hại', 'trầy xước', 'thân', 'tàu', 'tiền', 'sơn', 'mấy', 'toa', 'tàu', 'chắc', 'cũng', 'bộn']"
sự thất bại của giáo dục,Disgust,"['sự', 'thất bại', 'giáo dục']"
moá cưng quá ?,Enjoyment,"['moá', 'cưng', '?']"
"chán đời các thanh niên , dơ nhục chứ hay ho đéo gì",Disgust,"['chán', 'đời', 'thanh niên', 'dơ nhục', 'chứ', 'hay', 'ho đéo', 'gì']"
"mưa rồi , chỗ tao đang mưa",Other,"['mưa', 'chỗ', 'tao', 'mưa']"
kinh hoàng,Surprise,['kinh hoàng']
thì đã sao ? miếng cơm nghề nghiệp người ta . nếu như không thích quay thì lên đòi ban tổ chức ấy hoặc đừng có mà chơi bóng chứ đâu ra cái kiểu bố đời ấy,Disgust,"['sao', '? miếng', 'cơm', 'nghề nghiệp', 'người', 'ta', 'nếu như', 'không', 'thích', 'quay', 'lên', 'đòi', 'ban', 'tổ chức', 'ấy', 'hoặc', 'đừng', 'chơi', 'bóng', 'chứ', 'đâu', 'cái', 'kiểu', 'bố đời', 'ấy']"
những người nhập cho các chau ăn thịt bẩn đó họ có còn là con người nũa không ? vì tiền mà họ để lương tao bị cho cắm mất rồi . lũ khốn nạn,Anger,"['người', 'nhập', 'chau', 'ăn', 'thịt', 'bẩn', 'họ', 'còn', 'con người', 'nũa', 'không', '?', 'tiền', 'họ', 'để', 'lương', 'tao', 'cắm', 'mất', 'lũ', 'khốn nạn']"
thằng chồng này như sọt rác haha,Disgust,"['thằng', 'chồng', 'sọt', 'rác', 'haha']"
đi chơi xong về cũng buồn như chó cắn tiếp thôi,Sadness,"['chơi', 'xong', 'về', 'cũng', 'buồn', 'chó', 'cắn', 'tiếp']"
ui xinh gái thế .,Enjoyment,"['ui', 'xinh gái', 'thế']"
gớm không tưởng,Disgust,"['gớm', 'không', 'tưởng']"
làm sao bằng chạy xe ôm với bán chổi được . nên đừng nói chuyện đến lương .,Other,"['làm sao', 'bằng', 'chạy', 'xe ôm', 'bán', 'chổi', 'đừng', 'nói chuyện', 'lương']"
con lai xinh phết ?,Enjoyment,"['con', 'lai', 'xinh phết', '?']"
"mình thấy cũng bình thường suy_nghĩ người_yêu mình ủ hũ mắm tôm , mắm tép nếu tiếp tục không rửa chắc hơn 30 năm nữa là đạt kỉ lục thế giới ủ mắm tôm 60 năm mất",Disgust,"['mình', 'thấy', 'cũng', 'bình thường', 'suy_nghĩ', 'người_yêu', 'mình', 'ủ', 'hũ', 'mắm tôm', 'mắm tép', 'nếu', 'tiếp tục', 'không', 'rửa', 'chắc', 'hơn', '30', 'năm', 'đạt', 'kỉ lục', 'thế giới', 'ủ', 'mắm tôm', '60', 'năm', 'mất']"
"kiến phải loại kiến lửa , kiến vàng , còn loại kiến lấy cứt trâu làm tổ này thì đốt gì hả ông zời cười",Disgust,"['kiến', 'phải', 'loại', 'kiến lửa', 'kiến', 'vàng', 'còn', 'loại', 'kiến', 'lấy', 'cứt', 'trâu', 'làm', 'tổ', 'đốt', 'gì', 'hả', 'ông', 'zời', 'cười']"
địt mẹ chài chài tương lông,Anger,"['địt', 'mẹ', 'chài', 'chài', 'tương lông']"
mình hỏi rồi mà họ nữa muốn bán nữa không bạn để hôm sau lên hỏi lại lần nữa,Other,"['mình', 'hỏi', 'họ', 'muốn', 'bán', 'không', 'bạn', 'để', 'hôm', 'sau', 'lên', 'hỏi', 'lần']"
trường gửi điểm về và mẹ cũng điện chửi buồn,Sadness,"['trường', 'gửi', 'điểm', 'về', 'mẹ', 'cũng', 'điện chửi', 'buồn']"
"bảng thống kê so sánh ngành nghề , vị trí lẫn lộn , vô giá trị .",Disgust,"['bảng', 'thống kê', 'so sánh', 'ngành nghề', 'vị trí', 'lẫn lộn', 'vô', 'giá trị']"
"tình đến , rồi tình cũng đi mỉm_cười",Sadness,"['tình', 'tình', 'cũng', 'mỉm_cười']"
"ngày ngày đều nhìn qua cửa sổ chờ nó đi học ngang qua , nhìn sau lưng thôi cũng đủ vui rồi h",Enjoyment,"['ngày ngày', 'đều', 'nhìn', 'qua', 'cửa sổ', 'chờ', 'nó', 'học', 'ngang', 'qua', 'nhìn', 'sau', 'lưng', 'cũng', 'đủ', 'vui', 'h']"
móe . con nhện . cười đau cả ruột .,Enjoyment,"['móe', 'con', 'nhện', 'cười', 'đau', 'cả', 'ruột']"
"mình sợ nhất đến bữa ăn mà bố mình vác cái thớt vào mâm cơm , bố mình biết mình sợ vậy nên mọi chiện giải quyết sau khi ăn cơm xong ,",Sadness,"['mình', 'sợ', 'nhất', 'bữa', 'ăn', 'bố', 'mình', 'vác', 'cái', 'thớt', 'vào', 'mâm', 'cơm', 'bố', 'mình', 'biết', 'mình', 'sợ', 'mọi', 'chiện', 'giải quyết', 'sau', 'ăn', 'cơm', 'xong']"
tao mệt chúng mày quá,Disgust,"['tao', 'mệt', 'chúng mày']"
một thời để nhớ,Other,"['thời', 'để', 'nhớ']"
năm tháng ấy quay lại được không,Sadness,"['năm tháng', 'ấy', 'quay', 'không']"
"này hai đứa , đã đi niềng răng chưa , chưa thì đi niềng đi rồi quay lại nhé nhởn ra cười như hai đứa thần kinh nhé",Disgust,"['hai', 'đứa', 'niềng', 'răng', 'chưa', 'chưa', 'niềng', 'quay', 'nhé nhởn', 'cười', 'hai', 'đứa', 'thần kinh', 'nhé']"
lò xô xài bằng dầu lửa con gọi là dầu thôi,Other,"['lò', 'xô xài', 'bằng', 'dầu', 'lửa', 'con', 'gọi', 'dầu']"
"móng tay dài như vậy thì làm gì để sống phục vụ bản thân cũng khó khăn uổng phí hết tuổi trẻ một đời người để nuôi một bộ móng , thay vào đó làm việc gì có ích cho bản thân gia đình và xã hội , đời người ngắn ngủi nên trân trọng thời gian quý báu của mình",Disgust,"['móng', 'tay', 'dài', 'như vậy', 'làm', 'gì', 'để', 'sống', 'phục vụ', 'bản thân', 'cũng', 'khó khăn', 'uổng phí', 'hết', 'tuổi trẻ', 'đời', 'người', 'để', 'nuôi', 'bộ', 'móng', 'thay', 'vào', 'làm việc', 'gì', 'có ích', 'bản thân', 'gia đình', 'xã hội', 'đời', 'người', 'ngắn ngủi', 'trân trọng', 'thời gian', 'quý báu', 'mình']"
mình bị say xe bạn à buồn,Sadness,"['mình', 'say', 'xe', 'bạn', 'à', 'buồn']"
không có đạo đức nghề nghiệp rồi cười,Disgust,"['không', 'đạo đức', 'nghề nghiệp', 'cười']"
đứng xa ra thì dễ dàng rồi cười cái ngu ở đây là không viết được nhưng vãn cố chấp thôi cười,Disgust,"['đứng', 'xa', 'dễ dàng', 'cười', 'cái', 'ngu', 'đây', 'không', 'viết', 'nhưng', 'vãn', 'cố chấp', 'cười']"
"gia đình bọn này chắc cũng chả ra cái gì con cái mới thế , tội em gái bị đánh",Disgust,"['gia đình', 'bọn', 'chắc', 'cũng', 'chả', 'cái', 'gì', 'con cái', 'mới', 'thế', 'tội', 'em gái', 'đánh']"
ngay thơ vô số tội đã từng bị tụi bạn chơi khăm kiểu này,Anger,"['ngay', 'thơ', 'vô số', 'tội', 'từng', 'tụi', 'bạn', 'chơi', 'khăm', 'kiểu']"
cười_lăn_lộn_trên_sàn bo tay chấm cơm . hahaha,Enjoyment,"['cười_lăn_lộn_trên_sàn', 'bo tay', 'chấm', 'cơm', 'hahaha']"
"bây giờ con đã sai vì đã chưa làm gì được cho cha , con thật sự xin lỗi cha và mẹ ,",Sadness,"['bây giờ', 'con', 'sai', 'chưa', 'làm', 'gì', 'cha', 'con', 'thật sự', 'xin lỗi', 'cha', 'mẹ']"
đó là một câu chuyện buồn cười,Sadness,"['câu chuyện', 'buồn cười']"
thế hóa ra nguy cơ trầm cảm của tao cao lắm,Sadness,"['thế', 'hóa', 'nguy cơ', 'trầm cảm', 'tao', 'cao', 'lắm']"
vô tâm vãi . thôi độc thân vui tính đi .,Disgust,"['vô', 'tâm vãi', 'độc thân', 'vui', 'tính']"
tao buồn mấy năm nay rồi,Sadness,"['tao', 'buồn', 'mấy', 'năm', 'nay']"
gọi gọi người ra cái lờ ! gặp bố đập mày luôn cho rảnh cười_lớn nhá,Anger,"['gọi', 'gọi', 'người', 'cái', 'lờ', '!', 'gặp', 'bố', 'đập', 'mày', 'luôn', 'rảnh', 'cười_lớn', 'nhá']"
lần sau nhìn thấy hắt nước tiểu vào người nó ngay,Anger,"['lần', 'sau', 'nhìn', 'thấy', 'hắt', 'nước tiểu', 'vào', 'người', 'nó', 'ngay']"
tác phẩm nghệ thuật chất lượng cao hiếm hoi của điện ảnh việt nam nhưng không được công chúng quê nhà đón nhận,Sadness,"['tác phẩm', 'nghệ thuật', 'chất lượng', 'cao', 'hiếm hoi', 'điện ảnh', 'việt nam', 'nhưng', 'không', 'công chúng', 'quê', 'nhà', 'đón nhận']"
thế à,Surprise,"['thế', 'à']"
người ta cuối cùng thì cũng được còn tôi thì never thất_vọng,Sadness,"['người', 'ta', 'cuối cùng', 'cũng', 'còn', 'tôi', 'never', 'thất_vọng']"
dễ thương vậy chời,Enjoyment,"['dễ thương', 'chời']"
c trai như thế nào tuyệt chủng rồi cười,Sadness,"['c', 'trai', 'như thế nào', 'tuyệt chủng', 'cười']"
khi bạn bất cần vãi đời . làm việc xấu mà cảm thấy thanh thản vãi cười_nhe_răng,Enjoyment,"['bạn', 'bất cần', 'vãi đời', 'làm việc', 'xấu', 'cảm thấy', 'thanh thản', 'vãi', 'cười_nhe_răng']"
