Sentence,Emotion,Tokenized_Sentence
nhiều bạn bảo nhà mình 75 mét vuông 120 250 mà vẫn chật vì các bạn có diện tích rộng nên các bạn tha hồ bày nội thất không quá quan tâm đến kích thước của nó còn khi các bạn chỉ có 20 mét vuông 30 mét vuông thì bắt buộc đồ nội thất phải nhỏ gọn và đa năng nhất có thể chỉ mua những món đồ cực kì cần thiết chứ không mua vì nó đẹp nó rẻ vì cái gì cũng mua về mà không dùng đến quá nhiều vật dụng dồn ứ thì ngôi nhà sẽ chẳng khác gì một đống rác,Other,"['nhiều', 'bạn', 'bảo', 'nhà', 'mình', '75', 'mét vuông', '120', '250', 'vẫn', 'chật', 'bạn', 'diện tích', 'rộng', 'bạn', 'tha hồ', 'bày', 'nội thất', 'không', 'quan tâm', 'kích thước', 'nó', 'còn', 'bạn', 'chỉ', '20', 'mét vuông', '30', 'mét vuông', 'bắt buộc', 'đồ', 'nội thất', 'phải', 'nhỏ', 'gọn', 'đa năng', 'nhất', 'có thể', 'chỉ', 'mua', 'món', 'đồ', 'cực kì', 'cần thiết', 'chứ', 'không', 'mua', 'nó', 'đẹp', 'nó', 'rẻ', 'cái', 'gì', 'cũng', 'mua', 'về', 'không', 'dùng', 'nhiều', 'vật dụng', 'dồn', 'ứ', 'ngôi', 'nhà', 'chẳng', 'khác gì', 'đống', 'rác']"
"nhớ hồi euro 2012 rực sáng trong màu áo tuyển ý , ghi mấy bàn mà bàn nào cũng thấy phê .",Enjoyment,"['nhớ', 'hồi', 'euro', '2012', 'rực', 'sáng', 'màu', 'áo', 'tuyển ý', 'ghi', 'mấy', 'bàn', 'bàn', 'nào', 'cũng', 'thấy', 'phê']"
buồn thế nhỉ . t mới mua con per chưa nổi 1 năm . thế này thì biết sống sao sợ_hãi,Sadness,"['buồn', 'thế nhỉ', 't', 'mới', 'mua', 'con', 'per', 'chưa', 'nổi', '1', 'năm', 'thế này', 'biết', 'sống', 'sao', 'sợ_hãi']"
"chán đời các thanh niên , dơ nhục chứ hay ho đéo gì",Disgust,"['chán', 'đời', 'thanh niên', 'dơ nhục', 'chứ', 'hay', 'ho đéo', 'gì']"
điện cho đứa bạn . đem mũ ra . coi ai hơn ai . kaka .,Enjoyment,"['điện', 'đứa', 'bạn', 'đem', 'mũ', 'coi', 'ai', 'hơn', 'ai', 'kaka']"
dễ thương kinh khủng . bởi vậy mới nói mấy đứa yêu nhau là lầy nhất,Enjoyment,"['dễ thương', 'kinh khủng', 'bởi vậy', 'mới', 'nói', 'mấy', 'đứa', 'yêu', 'nhau', 'lầy', 'nhất']"
hỡi ơi thì cũng vì miếng cơm manh cá cả thôi mà,Other,"['hỡi', 'ơi', 'cũng', 'miếng', 'cơm manh', 'cá', 'cả']"
dị ứng với kiểu nhắn tin riêng tư mà cả thế giới đều biết,Disgust,"['dị ứng', 'kiểu', 'nhắn tin', 'riêng tư', 'cả', 'thế giới', 'đều', 'biết']"
đừng bao giờ chơi trò giận dỗi với lũ con gái cười,Other,"['đừng', 'bao giờ', 'chơi trò', 'giận dỗi', 'lũ', 'con', 'gái', 'cười']"
cách tạo nghiệp chướng nhanh và hiệu quả cười,Enjoyment,"['cách', 'tạo nghiệp', 'chướng', 'nhanh', 'hiệu quả', 'cười']"
"đéo kiếm ra tiền , nấu có 3 bữa cơm với đưa đón con đi học mà còn không xong , chắc để mẹ già làm hộ hay để chồng nó đi kiếm tiền về rồi nó hầu cho",Disgust,"['đéo', 'kiếm', 'tiền', 'nấu', '3', 'bữa', 'cơm', 'đưa đón', 'con', 'học', 'mà còn', 'không', 'xong', 'chắc', 'để', 'mẹ', 'già', 'làm', 'hộ', 'hay', 'để', 'chồng', 'nó', 'kiếm', 'tiền', 'về', 'nó', 'hầu']"
tôi nghi có con chó nào trùng sinh rồi,Other,"['tôi', 'nghi', 'con', 'chó', 'nào', 'trùng sinh']"
người_ta lở ăn vụn tha đi lúc đầu thấy êm re tội quá chừng lúc sau tức nước vở bờ cười_chảy_nước_mắt,Other,"['người_ta', 'lở', 'ăn', 'vụn tha', 'lúc', 'đầu', 'thấy', 'êm', 're tội', 'quá chừng', 'lúc', 'sau', 'tức', 'nước', 'vở', 'bờ', 'cười_chảy_nước_mắt']"
per nhớ ghê á nha cười_chảy_nước_mắt,Enjoyment,"['per', 'nhớ', 'ghê', 'á nha', 'cười_chảy_nước_mắt']"
óc chó còn cố tiếc kéo ôtô lại mới hài chứ . sao nó không ngồi trong xe cho chết mẹ nó đi,Disgust,"['óc', 'chó', 'còn', 'cố', 'tiếc', 'kéo', 'ôtô', 'mới', 'hài', 'chứ', 'sao', 'nó', 'không', 'ngồi', 'xe', 'chết', 'mẹ', 'nó']"
viết bài mẫu đi anh,Other,"['viết', 'bài', 'mẫu', 'anh']"
như con ma tơi có ngày ném cho cái cốc vào mặt thì đừng trách,Anger,"['con', 'ma tơi', 'ngày', 'ném', 'cái', 'cốc', 'vào', 'mặt', 'đừng', 'trách']"
mấy đứa con gái chơi với nhiều đứa con trai nghĩ là bình thường nhưng mấy đứa con trai lại nghĩ con đó lẳng lơ,Disgust,"['mấy', 'đứa', 'con', 'gái', 'chơi', 'nhiều', 'đứa', 'con', 'trai', 'nghĩ', 'bình thường', 'nhưng', 'mấy', 'đứa', 'con', 'trai', 'nghĩ', 'con', 'lẳng lơ']"
khiếp quá đi tụi con ơi,Fear,"['khiếp', 'tụi', 'con', 'ơi']"
ngày ấy cũng từng như vậy mỉm_cười,Enjoyment,"['ngày', 'ấy', 'cũng', 'từng', 'như vậy', 'mỉm_cười']"
đến ngày sinh nhật mà còn không nhớ thì còn nói gì nũa,Sadness,"['ngày', 'sinh nhật', 'mà còn', 'không', 'nhớ', 'còn', 'nói', 'gì', 'nũa']"
nhà tui cũng thế ba tui 1 m75 mẹ tui 1 m68 anh 2 1 m85 tui con gái út cao 1 m65 còn chị dâu tui 1 m5 cười_toe_toét,Sadness,"['nhà', 'tui', 'cũng', 'thế', 'ba', 'tui', '1', 'm75', 'mẹ', 'tui', '1', 'm68', 'anh', '2', '1', 'm85', 'tui', 'con', 'gái', 'út', 'cao', '1', 'm65', 'còn', 'chị', 'dâu', 'tui', '1', 'm5', 'cười_toe_toét']"
đã sợ đừng có nói cười bản lĩnh cái thằng đàn ông nói ra được thì chịu được,Anger,"['sợ', 'đừng', 'nói', 'cười', 'bản lĩnh', 'cái', 'thằng', 'đàn ông', 'nói', 'chịu']"
ước mơ là không cần học cũng giỏi,Other,"['ước mơ', 'không', 'cần', 'học', 'cũng', 'giỏi']"
những người thả phẫn nộ xứng đáng là thiên thần . dăm ba cái yêu đương vớ vẩn . ahuhuhu,Sadness,"['người', 'thả', 'phẫn nộ', 'xứng đáng', 'thiên thần', 'dăm ba', 'cái', 'yêu', 'đương vớ', 'vẩn', 'ahuhuhu']"
sao ảnh này nhìn con rắn đáng yêuc vãi cười,Enjoyment,"['sao', 'ảnh', 'nhìn', 'con', 'rắn', 'đáng', 'yêuc', 'vãi', 'cười']"
hahaha giống xã,Enjoyment,"['hahaha', 'giống', 'xã']"
hóng ảnh lên phường,Enjoyment,"['hóng', 'ảnh', 'lên', 'phường']"
"per mình đang nói phần lớn thôi , chứ tất nhiên cũng có ngoại lệ mà",Other,"['per', 'mình', 'nói', 'phần lớn', 'chứ', 'tất nhiên', 'cũng', 'ngoại lệ']"
nhỏ không dạy để lớn lên làm đĩ à ? phụ huynh kiểu gì thế ?,Anger,"['nhỏ', 'không', 'dạy', 'để', 'lớn', 'lên', 'làm', 'đĩ', 'à', '?', 'phụ huynh', 'kiểu', 'gì', 'thế', '?']"
hết cứu cái nhà cười_lăn_lộn_trên_sàn,Enjoyment,"['hết', 'cứu', 'cái', 'nhà', 'cười_lăn_lộn_trên_sàn']"
giá như anh được ào rơi về quá khứ .,Other,"['giá', 'anh', 'ào', 'rơi', 'về', 'quá khứ']"
tao mệt chúng mày quá,Disgust,"['tao', 'mệt', 'chúng mày']"
khổ thân con mèo buồn,Sadness,"['khổ', 'thân', 'con', 'mèo', 'buồn']"
"con cái có hư hỏng thì cha mẹ phải dạy dỗ , chứ cái loại thờ ơ khi con mình hư hỏng thế này thì đúng là dột từ nóc rồi .",Disgust,"['con cái', 'hư hỏng', 'cha mẹ', 'phải', 'dạy dỗ', 'chứ', 'cái', 'loại', 'thờ ơ', 'con', 'mình', 'hư hỏng', 'thế này', 'đúng', 'dột', 'từ', 'nóc']"
thông minh vãi,Enjoyment,"['thông minh', 'vãi']"
anh đánh mất thật rồi,Sadness,"['anh', 'đánh', 'mất']"
sao anh lại mập cười_chảy_nước_mắt,Other,"['sao', 'anh', 'mập', 'cười_chảy_nước_mắt']"
tình yêu thì tình dục tình dục không tình yêu,Other,"['tình yêu', 'tình dục', 'tình dục', 'không', 'tình yêu']"
per haha bữa 3 đứa mới phong trào xong,Other,"['per', 'haha', 'bữa', '3', 'đứa', 'mới', 'phong trào', 'xong']"
khi đời quá mệt mỏi . đi tìm 1 chút drama,Other,"['đời', 'mệt mỏi', 'tìm', '1', 'chút', 'drama']"
"cái quá phơi lúa xong mưa , tao đang cười vì bà béo thì phải ngậm mồm .",Enjoyment,"['cái', 'phơi', 'lúa', 'xong', 'mưa', 'tao', 'cười', 'bà', 'béo', 'phải', 'ngậm mồm']"
làm thịt mèo thôi,Anger,"['làm', 'thịt', 'mèo']"
"còn là học sinh nhưng tố chất lừa đảo đĩ điếm đã thể hiện ra rồi , nếu nó muốn nổi tiếng , thì đưa mặt nó lên đi thớt",Disgust,"['còn', 'học sinh', 'nhưng', 'tố chất', 'lừa đảo', 'đĩ điếm', 'thể hiện', 'nếu', 'nó', 'muốn', 'nổi tiếng', 'đưa', 'mặt', 'nó', 'lên', 'thớt']"
quả váy màu hường nam tính .,Other,"['quả', 'váy', 'màu', 'hường', 'nam tính']"
có cái bệnh này nữa hả trời,Surprise,"['cái', 'bệnh', 'hả', 'trời']"
đổi cả cuộc đời giống người tàn tật để được cái video này .,Disgust,"['đổi', 'cả', 'cuộc đời', 'giống', 'người', 'tàn tật', 'để', 'cái', 'video']"
những loại khốn nạn như này thì cứ tự thanh lọc dần thôi,Anger,"['loại', 'khốn nạn', 'cứ', 'tự thanh', 'lọc', 'dần']"
"anh luôn nghĩ thế giới này không có gì đáng sợ , cho đến khi anh không còn thấy em nữa",Sadness,"['anh', 'luôn', 'nghĩ', 'thế giới', 'không', 'gì', 'đáng', 'sợ', 'anh', 'không', 'còn', 'thấy', 'em']"
"1 cái mồm phải nhét vào não 40 đứa gần như thiểu năng cũng đủ chết rồi . nếu tôi là cô ấy , tôi tát cho không trượt phát nào",Anger,"['1', 'cái', 'mồm', 'phải', 'nhét', 'vào', 'não', '40', 'đứa', 'gần', 'thiểu năng', 'cũng', 'đủ', 'chết', 'nếu', 'tôi', 'cô', 'ấy', 'tôi', 'tát', 'không', 'trượt', 'phát', 'nào']"
ai làm gì mà mỏ giật giật vậy cười_lăn_lộn_trên_sàn,Enjoyment,"['ai', 'làm', 'gì', 'mỏ', 'giật', 'giật', 'cười_lăn_lộn_trên_sàn']"
có gì mà vinh quang một bàn tay bị tật,Disgust,"['gì', 'vinh quang', 'bàn tay', 'tật']"
ê nha ê nha thấy hơi quá rồi nha,Anger,"['ê nha', 'ê nha', 'thấy', 'hơi', 'nha']"
ngoài ra còn một số cái buồn nữa . không giải quyết kịp thời thì ?,Sadness,"['ngoài ra', 'còn', 'một số', 'cái', 'buồn', 'không', 'giải quyết', 'kịp thời', '?']"
per bit cái nay không . hihi,Enjoyment,"['per', 'bit', 'cái', 'nay', 'không', 'hihi']"
ước gì được giận lại bình_thản,Sadness,"['ước', 'gì', 'giận', 'bình_thản']"
per xem cái này đi tao coi phần 1 rồi này phần 2 tiếp nè,Other,"['per', 'xem', 'cái', 'tao', 'coi', 'phần', '1', 'phần', '2', 'tiếp', 'nè']"
bữa nào nó mở két lấy sổ đỏ đi cầm cho coi,Fear,"['bữa', 'nào', 'nó', 'mở', 'két', 'lấy', 'sổ đỏ', 'cầm', 'coi']"
"per cười tuy anh hay bắt nạt , giấu đồ và ăn bòn đồ ăn của em nhưng nếu thiếu anh thì công việc sẽ trở nên căng thẳng phết đó khóc_nức_nở",Sadness,"['per', 'cười', 'tuy', 'anh', 'hay', 'bắt nạt', 'giấu', 'đồ', 'ăn bòn', 'đồ ăn', 'em', 'nhưng', 'nếu', 'thiếu', 'anh', 'công việc', 'trở nên', 'căng thẳng', 'phết', 'khóc_nức_nở']"
per xinh nhỉ cười ngày xưa cũng xem phim này mà không để ý có cả bả,Enjoyment,"['per', 'xinh nhỉ', 'cười', 'ngày xưa', 'cũng', 'xem', 'phim', 'không', 'để ý', 'cả', 'bả']"
sao trong đầu mày toàn nghĩ những cái đồ trụy vậy hả admin sao không nghĩ trong sáng lên cười_lăn_lộn_trên_sàn,Disgust,"['sao', 'đầu', 'mày', 'toàn', 'nghĩ', 'cái', 'đồ', 'trụy', 'hả', 'admin', 'sao', 'không', 'nghĩ', 'trong sáng', 'lên', 'cười_lăn_lộn_trên_sàn']"
toàn tặng đồ gây sát thương thế kia khả năng bị phản damage là rất cao,Fear,"['toàn', 'tặng', 'đồ', 'gây', 'sát thương', 'thế', 'khả năng', 'phản damage', 'cao']"
nản kèo vãi,Sadness,"['nản', 'kèo', 'vãi']"
ở dơ vãi _,Disgust,['dơ vãi']
"trung thi thì liên quan mẹ gì đến việc có gấu , tao thà ngồi nhà cho khỏe để xem mấy thằng đó dắt vợ của thằng khác đi chơi !",Anger,"['trung thi', 'liên quan', 'mẹ', 'gì', 'việc', 'gấu', 'tao', 'thà', 'ngồi', 'nhà', 'khỏe', 'để', 'xem', 'mấy', 'thằng', 'dắt', 'vợ', 'thằng', 'khác', 'chơi', '!']"
đọc bài đang cảm động xuống đọc coment kiểu đùa,Surprise,"['đọc', 'bài', 'cảm động', 'xuống', 'đọc', 'coment', 'kiểu', 'đùa']"
hơn 20 năm trước tôi cầm tay còn không dám may mà có bà ngoại bả gả con gái cho nếu không thì giờ chắc vẫn còn ế,Sadness,"['hơn', '20', 'năm', 'trước', 'tôi', 'cầm', 'tay', 'còn', 'không', 'dám', 'may mà', 'bà', 'ngoại bả', 'gả', 'con', 'gái', 'nếu', 'không', 'giờ', 'chắc', 'vẫn', 'còn', 'ế']"
cháu tao thì có vẻ như có phần chững chạc hơn cười,Enjoyment,"['cháu', 'tao', 'có vẻ', 'phần', 'chững chạc', 'hơn', 'cười']"
bãi rác tiktok,Disgust,"['bãi', 'rác', 'tiktok']"
đàn ông viết bài này là hèn kém bất tài vô dụng sống vô trách nhiệm nghèo đi với hèn nghèo hèn sinh ra vô trách nhiệm nên nghèo thì đừng lấy vậy thôi để đỡ làm khổ ai,Disgust,"['đàn ông', 'viết', 'bài', 'hèn kém', 'bất tài', 'vô dụng', 'sống', 'vô trách nhiệm', 'nghèo', 'hèn nghèo', 'hèn sinh', 'vô trách nhiệm', 'nghèo', 'đừng', 'lấy', 'để', 'đỡ', 'làm', 'khổ', 'ai']"
đường của nhà cụ hay sao mà cụ cấm người ta đỗ . sai đâu đã có pháp luật cụ ích kỷ quá đấy .,Disgust,"['đường', 'nhà cụ', 'hay', 'sao', 'cụ', 'cấm', 'người', 'ta', 'đỗ', 'sai', 'đâu', 'pháp luật', 'cụ ích', 'kỷ', 'đấy']"
có bao giờ con sóng không xô vào bờ đâu em .,Other,"['bao giờ', 'con', 'sóng', 'không', 'xô', 'vào', 'bờ', 'đâu', 'em']"
vãi cả lồn này tiếng việt tạo còn đéo viết được,Surprise,"['vãi', 'cả', 'lồn', 'tiếng', 'việt', 'tạo', 'còn', 'đéo', 'viết']"
"từ nhỏ tới lớn đi học toàn ngồi chung bàn với nam , toàn phải đương đầu chiến đấu với vạch phấn chia đôi bàn ghế . cười_lăn_lộn_trên_sàn",Enjoyment,"['từ', 'nhỏ', 'tới', 'lớn', 'học', 'toàn', 'ngồi', 'chung', 'bàn', 'nam', 'toàn', 'phải', 'đương đầu', 'chiến đấu', 'vạch', 'phấn', 'chia', 'đôi', 'bàn ghế', 'cười_lăn_lộn_trên_sàn']"
dòng dõi nhà mèo toàn họ nhà bóc không à hợp với diện mạo ghê không,Enjoyment,"['dòng', 'dõi', 'nhà mèo', 'toàn', 'họ', 'nhà', 'bóc', 'không', 'à hợp', 'diện mạo', 'ghê', 'không']"
trời ơi mặt_nước_mắt_rưng_rưng,Enjoyment,"['trời', 'ơi', 'mặt_nước_mắt_rưng_rưng']"
chắc chưa biết đến trụ đèn đỏ nằm ngay chân cầu cười,Other,"['chắc', 'chưa', 'biết', 'trụ', 'đèn đỏ', 'nằm', 'ngay', 'chân', 'cầu', 'cười']"
hôn_dễ_thương hôn_dịu_dàng hôn,Enjoyment,"['hôn_dễ_thương', 'hôn_dịu_dàng hôn']"
"nói câu sau là nuốt câu trước , y chang nuốt não nó v đó nhỉ không thật thú vị",Enjoyment,"['nói', 'câu', 'sau', 'nuốt', 'câu', 'trước', 'y chang', 'nuốt', 'não', 'nó', 'v', 'nhỉ', 'không', 'thú vị']"
em này cũng vậy nè,Other,"['em', 'cũng', 'nè']"
nhưng nó cười với đứa khác không phải mày . tim_tan_nát,Sadness,"['nhưng', 'nó', 'cười', 'đứa', 'khác', 'không', 'phải', 'mày', 'tim_tan_nát']"
thằng này đi sing học luật hay sao mà viết hay quá vậy ?,Other,"['thằng', 'sing học', 'luật', 'hay', 'sao', 'viết', 'hay', '?']"
thiên tài đấy cười_lăn_lộn_trên_sàn,Enjoyment,"['thiên tài', 'đấy', 'cười_lăn_lộn_trên_sàn']"
quá tuyệt vời rồi các chàng trai,Enjoyment,"['tuyệt vời', 'chàng', 'trai']"
"hồi bé đi mua xôi bị một đàn ngỗng đuổi mỉm_cười may mình đi xe đạp không thì ăn cười_lớn với chúng nó , cái thứ mất dậy",Fear,"['hồi', 'bé', 'mua', 'xôi', 'đàn', 'ngỗng', 'đuổi', 'mỉm_cười', 'may', 'mình', 'xe đạp', 'không', 'ăn cười_lớn', 'chúng nó', 'cái', 'thứ', 'mất', 'dậy']"
cây tre có tận trăm đốt luôn hả ?,Surprise,"['cây', 'tre', 'tận', 'trăm', 'đốt', 'luôn', 'hả', '?']"
tuổi thơ không có gì đặc biệt cho đến khi năm lớp 12 . nhớ cả cuộc đời cậu bạn ngồi cạnh,Other,"['tuổi thơ', 'không', 'gì', 'đặc biệt', 'năm', 'lớp', '12', 'nhớ', 'cả', 'cuộc đời', 'cậu', 'bạn', 'ngồi', 'cạnh']"
c trai như thế nào tuyệt chủng rồi cười,Sadness,"['c', 'trai', 'như thế nào', 'tuyệt chủng', 'cười']"
hận cái quần cũng may mà em được giải sau vụ này các bậc phụ huynh chu đáo quan tâm đến các con nhiều,Disgust,"['hận', 'cái', 'quần', 'cũng', 'may mà', 'em', 'giải', 'sau', 'vụ', 'bậc', 'phụ huynh', 'chu đáo', 'quan tâm', 'con', 'nhiều']"
"đất nước bao nhiêu khoản phải tri trả , nhưng phải trả cho một đám cổ động viên quá khích thì quả là không đáng , các cụ đã bảo mọi sự ngu dốt đều phải trá giá bằng tiền mặt , bảo dân trí thấp lại tự ái cười",Disgust,"['đất nước', 'bao nhiêu', 'khoản', 'phải', 'tri', 'trả', 'nhưng', 'phải', 'trả', 'đám', 'cổ động viên', 'quá khích', 'quả', 'không', 'đáng', 'cụ', 'bảo', 'mọi', 'sự', 'ngu dốt', 'đều', 'phải', 'trá', 'giá', 'bằng', 'tiền mặt', 'bảo', 'dân trí', 'thấp', 'tự ái', 'cười']"
kiểu gì chả chết ? đá to như kia thoát sao nổi ?,Sadness,"['kiểu', 'gì', 'chả', 'chết', '?', 'đá', 'to', 'thoát', 'sao', 'nổi', '?']"
hỏng xe và phải đền tầu hỏa . có thể phải đi tù nếu gây hậu quả nghiêm trọng . đầu đất là có thật . trầm_ngâm,Disgust,"['hỏng', 'xe', 'phải', 'đền', 'tầu hỏa', 'có thể', 'phải', 'tù', 'nếu', 'gây', 'hậu quả', 'nghiêm trọng', 'đầu', 'đất', 'trầm_ngâm']"
đi đường này rất nguy hiểm nhiều content và xe tải,Fear,"['đường', 'nguy hiểm', 'nhiều', 'content', 'xe tải']"
trần khánh vy cười,Enjoyment,"['trần', 'khánh vy', 'cười']"
chuẩn con mẹ nó cơm oy cười_chảy_nước_mắt,Enjoyment,"['chuẩn', 'con', 'mẹ', 'nó', 'cơm', 'oy', 'cười_chảy_nước_mắt']"
thật tự hào khi mình đã được học tại nơi đây trường thpt chuyên đoàn kết lương dức dấu,Enjoyment,"['tự hào', 'mình', 'học', 'tại', 'nơi', 'đây', 'trường', 'thpt', 'chuyên', 'đoàn kết', 'lương', 'dức', 'dấu']"
nghe cũng đúng đúng cười,Enjoyment,"['nghe', 'cũng', 'đúng', 'đúng', 'cười']"
mày nói gì mèo sai,Other,"['mày', 'nói', 'gì', 'mèo', 'sai']"
"bố đã làm gì mày đâu , con chó này cười",Anger,"['bố', 'làm', 'gì', 'mày', 'đâu', 'con', 'chó', 'cười']"
thật không,Surprise,['không']
địt_mẹ thể loại xàm lồn,Disgust,"['địt_mẹ thể loại', 'xàm', 'lồn']"
